image_path,label,face_array
src/dataset\John_Hammond\images55.jpg,John_Hammond,"[[[0.34509805 0.3254902  0.36078432]
  [0.34509805 0.3254902  0.36078432]
  [0.34509805 0.3254902  0.36078432]
  ...
  [0.33333334 0.34117648 0.37254903]
  [0.33333334 0.34117648 0.37254903]
  [0.33333334 0.34117648 0.37254903]]

 [[0.34509805 0.3254902  0.36078432]
  [0.34509805 0.3254902  0.36078432]
  [0.34509805 0.3254902  0.36078432]
  ...
  [0.33333334 0.34117648 0.37254903]
  [0.33333334 0.34117648 0.37254903]
  [0.33333334 0.34117648 0.37254903]]

 [[0.3529412  0.3372549  0.37254903]
  [0.3529412  0.3372549  0.37254903]
  [0.3529412  0.3372549  0.37254903]
  ...
  [0.32941177 0.3372549  0.36862746]
  [0.32941177 0.3372549  0.36862746]
  [0.32941177 0.3372549  0.36862746]]

 ...

 [[0.8745098  0.84313726 0.88235295]
  [0.8745098  0.84313726 0.88235295]
  [0.8745098  0.84313726 0.88235295]
  ...
  [0.8666667  0.89411765 0.92941177]
  [0.8666667  0.89411765 0.92941177]
  [0.8666667  0.89411765 0.92941177]]

 [[0.9098039  0.8784314  0.91764706]
  [0.9098039  0.8784314  0.91764706]
  [0.9098039  0.8784314  0.91764706]
  ...
  [0.8745098  0.9019608  0.9372549 ]
  [0.8745098  0.9019608  0.9372549 ]
  [0.8745098  0.9019608  0.9372549 ]]

 [[0.9098039  0.8784314  0.91764706]
  [0.9098039  0.8784314  0.91764706]
  [0.9098039  0.8784314  0.91764706]
  ...
  [0.8745098  0.9019608  0.9372549 ]
  [0.8745098  0.9019608  0.9372549 ]
  [0.8745098  0.9019608  0.9372549 ]]]"
src/dataset\John_Hammond\images59.jpg,John_Hammond,"[[[0.95686275 0.972549   0.92941177]
  [0.9411765  0.95686275 0.91764706]
  [0.8862745  0.90588236 0.8745098 ]
  ...
  [0.33333334 0.5372549  0.73333335]
  [0.32941177 0.5294118  0.7254902 ]
  [0.32941177 0.5294118  0.7254902 ]]

 [[0.95686275 0.972549   0.93333334]
  [0.9490196  0.9647059  0.9254902 ]
  [0.92156863 0.9372549  0.9098039 ]
  ...
  [0.32941177 0.5294118  0.7254902 ]
  [0.3254902  0.52156866 0.7176471 ]
  [0.3254902  0.52156866 0.7176471 ]]

 [[0.9607843  0.972549   0.9372549 ]
  [0.9647059  0.9764706  0.94509804]
  [0.972549   0.9882353  0.9647059 ]
  ...
  [0.3254902  0.52156866 0.7176471 ]
  [0.31764707 0.5137255  0.70980394]
  [0.31764707 0.50980395 0.7058824 ]]

 ...

 [[0.10588235 0.16470589 0.29411766]
  [0.10196079 0.15686275 0.28627452]
  [0.08627451 0.13725491 0.26666668]
  ...
  [0.654902   0.9019608  0.9490196 ]
  [0.6117647  0.88235295 0.93333334]
  [0.59607846 0.8745098  0.92941177]]

 [[0.09803922 0.16078432 0.2901961 ]
  [0.09803922 0.15686275 0.28627452]
  [0.09019608 0.14509805 0.27450982]
  ...
  [0.69803923 0.93333334 0.9607843 ]
  [0.6392157  0.9019608  0.9372549 ]
  [0.62352943 0.89411765 0.93333334]]

 [[0.09411765 0.16078432 0.2901961 ]
  [0.09411765 0.15686275 0.28627452]
  [0.09019608 0.14901961 0.2784314 ]
  ...
  [0.7254902  0.9490196  0.96862745]
  [0.65882355 0.91764706 0.9411765 ]
  [0.6392157  0.90588236 0.93333334]]]"
src/dataset\John_Hammond\images62.jpg,John_Hammond,"[[[0.49019608 0.58431375 0.654902  ]
  [0.49019608 0.58431375 0.654902  ]
  [0.4862745  0.5764706  0.6509804 ]
  ...
  [0.18039216 0.3137255  0.3764706 ]
  [0.18431373 0.31764707 0.38039216]
  [0.18431373 0.31764707 0.38039216]]

 [[0.49019608 0.58431375 0.654902  ]
  [0.49019608 0.58431375 0.654902  ]
  [0.4862745  0.5803922  0.6509804 ]
  ...
  [0.18039216 0.3137255  0.3764706 ]
  [0.18431373 0.31764707 0.38039216]
  [0.18431373 0.31764707 0.38039216]]

 [[0.4509804  0.54901963 0.62352943]
  [0.4509804  0.54901963 0.62352943]
  [0.44705883 0.54509807 0.6156863 ]
  ...
  [0.16470589 0.3019608  0.3647059 ]
  [0.16470589 0.3019608  0.3647059 ]
  [0.16470589 0.3019608  0.3647059 ]]

 ...

 [[0.28235295 0.31764707 0.29411766]
  [0.28235295 0.31764707 0.29411766]
  [0.2784314  0.31764707 0.29411766]
  ...
  [0.48235294 0.5803922  0.6627451 ]
  [0.50980395 0.6039216  0.6862745 ]
  [0.50980395 0.6039216  0.6862745 ]]

 [[0.25882354 0.29803923 0.27450982]
  [0.25882354 0.29803923 0.27450982]
  [0.25490198 0.29411766 0.27058825]
  ...
  [0.5137255  0.60784316 0.6901961 ]
  [0.53333336 0.6313726  0.70980394]
  [0.53333336 0.6313726  0.70980394]]

 [[0.25882354 0.29803923 0.27450982]
  [0.25882354 0.29803923 0.27450982]
  [0.25490198 0.29411766 0.27058825]
  ...
  [0.50980395 0.60784316 0.6901961 ]
  [0.53333336 0.6313726  0.70980394]
  [0.53333336 0.6313726  0.70980394]]]"
src/dataset\John_Hammond\images62.jpg,John_Hammond,"[[[0.49019608 0.5882353  0.59607846]
  [0.49019608 0.5882353  0.59607846]
  [0.49019608 0.5882353  0.59607846]
  ...
  [0.32941177 0.40392157 0.53333336]
  [0.32941177 0.40392157 0.53333336]
  [0.32941177 0.40392157 0.53333336]]

 [[0.49019608 0.5882353  0.59607846]
  [0.49019608 0.5882353  0.59607846]
  [0.49019608 0.5882353  0.59607846]
  ...
  [0.32941177 0.40392157 0.53333336]
  [0.32941177 0.40392157 0.53333336]
  [0.32941177 0.40392157 0.53333336]]

 [[0.49019608 0.5882353  0.59607846]
  [0.49019608 0.5882353  0.59607846]
  [0.49019608 0.5882353  0.59607846]
  ...
  [0.32941177 0.40392157 0.53333336]
  [0.32941177 0.40392157 0.53333336]
  [0.32941177 0.40392157 0.53333336]]

 ...

 [[0.03137255 0.05882353 0.13725491]
  [0.03137255 0.05882353 0.13725491]
  [0.03137255 0.05882353 0.13725491]
  ...
  [0.23529412 0.29411766 0.44705883]
  [0.23529412 0.29411766 0.44705883]
  [0.23529412 0.29411766 0.44705883]]

 [[0.03137255 0.05882353 0.13725491]
  [0.03137255 0.05882353 0.13725491]
  [0.03137255 0.05882353 0.13725491]
  ...
  [0.23529412 0.29411766 0.44705883]
  [0.23529412 0.29411766 0.44705883]
  [0.23529412 0.29411766 0.44705883]]

 [[0.03137255 0.05882353 0.13725491]
  [0.03137255 0.05882353 0.13725491]
  [0.03137255 0.05882353 0.13725491]
  ...
  [0.23529412 0.29411766 0.44705883]
  [0.23529412 0.29411766 0.44705883]
  [0.23529412 0.29411766 0.44705883]]]"
src/dataset\John_Hammond\images65.jpg,John_Hammond,"[[[0.19607843 0.23137255 0.24705882]
  [0.25882354 0.2901961  0.3019608 ]
  [0.37254903 0.4        0.4117647 ]
  ...
  [0.8117647  0.8352941  0.8627451 ]
  [0.8392157  0.87058824 0.8980392 ]
  [0.85882354 0.8980392  0.9254902 ]]

 [[0.1882353  0.22352941 0.23921569]
  [0.25882354 0.2901961  0.30588236]
  [0.3882353  0.41568628 0.42352942]
  ...
  [0.8235294  0.84705883 0.8784314 ]
  [0.84313726 0.8784314  0.90588236]
  [0.85882354 0.9019608  0.92941177]]

 [[0.1764706  0.21176471 0.22745098]
  [0.2627451  0.29411766 0.30588236]
  [0.40392157 0.43137255 0.44313726]
  ...
  [0.8039216  0.8352941  0.87058824]
  [0.8117647  0.84705883 0.88235295]
  [0.8156863  0.85882354 0.89411765]]

 ...

 [[0.42745098 0.43529412 0.4392157 ]
  [0.28235295 0.28627452 0.2901961 ]
  [0.09019608 0.09019608 0.09803922]
  ...
  [0.827451   0.85882354 0.88235295]
  [0.8352941  0.8627451  0.88235295]
  [0.8392157  0.8627451  0.88235295]]

 [[0.14117648 0.14509805 0.14901961]
  [0.09019608 0.09411765 0.09803922]
  [0.02745098 0.02745098 0.03137255]
  ...
  [0.827451   0.85882354 0.8862745 ]
  [0.8352941  0.8627451  0.8862745 ]
  [0.8352941  0.85882354 0.8784314 ]]

 [[0.         0.00392157 0.00784314]
  [0.02745098 0.03137255 0.03529412]
  [0.05490196 0.0627451  0.06666667]
  ...
  [0.827451   0.85882354 0.8862745 ]
  [0.83137256 0.85882354 0.88235295]
  [0.8352941  0.85882354 0.8784314 ]]]"
src/dataset\John_Hammond\images69.jpg,John_Hammond,"[[[0.16078432 0.21568628 0.3019608 ]
  [0.16078432 0.21568628 0.3019608 ]
  [0.16078432 0.21568628 0.3019608 ]
  ...
  [0.6901961  0.7647059  0.8235294 ]
  [0.6901961  0.7647059  0.8235294 ]
  [0.6901961  0.7647059  0.8235294 ]]

 [[0.16078432 0.21568628 0.3019608 ]
  [0.16078432 0.21568628 0.3019608 ]
  [0.16078432 0.21568628 0.3019608 ]
  ...
  [0.6901961  0.7647059  0.8235294 ]
  [0.6901961  0.7647059  0.8235294 ]
  [0.6901961  0.7647059  0.8235294 ]]

 [[0.17254902 0.22745098 0.3137255 ]
  [0.17254902 0.22745098 0.3137255 ]
  [0.17254902 0.22745098 0.3137255 ]
  ...
  [0.69411767 0.76862746 0.827451  ]
  [0.69411767 0.76862746 0.827451  ]
  [0.69411767 0.76862746 0.827451  ]]

 ...

 [[0.4        0.52156866 0.49411765]
  [0.4        0.52156866 0.49411765]
  [0.4        0.52156866 0.49411765]
  ...
  [0.74509805 0.73333335 0.8156863 ]
  [0.74509805 0.73333335 0.8156863 ]
  [0.74509805 0.73333335 0.8156863 ]]

 [[0.40392157 0.5254902  0.49803922]
  [0.40392157 0.5254902  0.49803922]
  [0.40392157 0.5254902  0.49803922]
  ...
  [0.74509805 0.7372549  0.8156863 ]
  [0.74509805 0.7372549  0.8156863 ]
  [0.74509805 0.7372549  0.8156863 ]]

 [[0.40392157 0.5254902  0.49803922]
  [0.40392157 0.5254902  0.49803922]
  [0.40392157 0.5254902  0.49803922]
  ...
  [0.74509805 0.7372549  0.8156863 ]
  [0.74509805 0.7372549  0.8156863 ]
  [0.74509805 0.7372549  0.8156863 ]]]"
src/dataset\John_Hammond\images70.jpg,John_Hammond,"[[[0.9098039  0.8627451  0.85490197]
  [0.9137255  0.87058824 0.8627451 ]
  [0.91764706 0.8901961  0.8784314 ]
  ...
  [0.8392157  0.5411765  0.42745098]
  [0.8352941  0.5372549  0.42352942]
  [0.8352941  0.5372549  0.42352942]]

 [[0.92941177 0.8784314  0.8745098 ]
  [0.92941177 0.8901961  0.8784314 ]
  [0.93333334 0.9019608  0.8901961 ]
  ...
  [0.8392157  0.5411765  0.42745098]
  [0.8392157  0.5411765  0.42745098]
  [0.8392157  0.5372549  0.42352942]]

 [[0.9411765  0.89411765 0.8901961 ]
  [0.9411765  0.9019608  0.89411765]
  [0.9411765  0.9098039  0.9019608 ]
  ...
  [0.84313726 0.54509807 0.43137255]
  [0.8392157  0.5411765  0.42745098]
  [0.8392157  0.5411765  0.42745098]]

 ...

 [[0.9254902  0.76862746 0.7529412 ]
  [0.9098039  0.7529412  0.7372549 ]
  [0.8862745  0.72156864 0.7176471 ]
  ...
  [0.3372549  0.1254902  0.12156863]
  [0.33333334 0.12156863 0.11764706]
  [0.32941177 0.11764706 0.11372549]]

 [[0.9411765  0.78431374 0.7607843 ]
  [0.93333334 0.77254903 0.7529412 ]
  [0.9137255  0.7529412  0.7411765 ]
  ...
  [0.34117648 0.12941177 0.1254902 ]
  [0.33333334 0.12156863 0.11764706]
  [0.33333334 0.12156863 0.11372549]]

 [[0.9529412  0.7882353  0.7607843 ]
  [0.94509804 0.78039217 0.75686276]
  [0.92941177 0.76862746 0.7529412 ]
  ...
  [0.34509805 0.13333334 0.12941177]
  [0.3372549  0.1254902  0.1254902 ]
  [0.3372549  0.1254902  0.12156863]]]"
src/dataset\John_Hammond\images80.jpg,John_Hammond,"[[[0.05098039 0.08627451 0.1254902 ]
  [0.05098039 0.08627451 0.1254902 ]
  [0.09411765 0.12941177 0.16470589]
  ...
  [0.36862746 0.42352942 0.49411765]
  [0.38039216 0.43529412 0.5058824 ]
  [0.38039216 0.43529412 0.5058824 ]]

 [[0.05098039 0.08627451 0.1254902 ]
  [0.05098039 0.08627451 0.1254902 ]
  [0.09019608 0.1254902  0.16470589]
  ...
  [0.36862746 0.42352942 0.49411765]
  [0.38039216 0.43529412 0.5058824 ]
  [0.38039216 0.43529412 0.5058824 ]]

 [[0.04705882 0.08235294 0.1254902 ]
  [0.04705882 0.08235294 0.1254902 ]
  [0.07450981 0.11372549 0.15686275]
  ...
  [0.3764706  0.42745098 0.49803922]
  [0.3882353  0.4392157  0.50980395]
  [0.3882353  0.4392157  0.50980395]]

 ...

 [[0.0627451  0.09411765 0.18039216]
  [0.0627451  0.09411765 0.18039216]
  [0.07450981 0.09803922 0.1882353 ]
  ...
  [0.35686275 0.39607844 0.49411765]
  [0.3529412  0.39607844 0.4862745 ]
  [0.3529412  0.39607844 0.4862745 ]]

 [[0.06666667 0.09411765 0.17254902]
  [0.06666667 0.09411765 0.17254902]
  [0.08235294 0.10196079 0.1882353 ]
  ...
  [0.35686275 0.39607844 0.49411765]
  [0.34901962 0.3882353  0.48235294]
  [0.34901962 0.3882353  0.48235294]]

 [[0.06666667 0.09411765 0.17254902]
  [0.06666667 0.09411765 0.17254902]
  [0.08627451 0.10588235 0.1882353 ]
  ...
  [0.35686275 0.39607844 0.49411765]
  [0.34901962 0.3882353  0.48235294]
  [0.34901962 0.3882353  0.48235294]]]"
src/dataset\John_Hammond\images82.jpg,John_Hammond,"[[[0.11764706 0.1882353  0.23137255]
  [0.11372549 0.18431373 0.22745098]
  [0.10196079 0.16862746 0.21568628]
  ...
  [0.6431373  0.7176471  0.8862745 ]
  [0.6392157  0.7137255  0.8901961 ]
  [0.6392157  0.7137255  0.8901961 ]]

 [[0.11372549 0.18039216 0.22745098]
  [0.10980392 0.1764706  0.22352941]
  [0.09803922 0.16862746 0.21568628]
  ...
  [0.6431373  0.7176471  0.8784314 ]
  [0.6431373  0.7176471  0.8862745 ]
  [0.6431373  0.7137255  0.8862745 ]]

 [[0.10588235 0.17254902 0.22352941]
  [0.10196079 0.16862746 0.21960784]
  [0.09019608 0.16078432 0.21568628]
  ...
  [0.6431373  0.7137255  0.87058824]
  [0.64705884 0.7176471  0.88235295]
  [0.64705884 0.72156864 0.88235295]]

 ...

 [[0.69411767 0.7294118  0.7372549 ]
  [0.69803923 0.73333335 0.7411765 ]
  [0.7176471  0.7529412  0.7607843 ]
  ...
  [0.89411765 0.87058824 0.9647059 ]
  [0.9019608  0.8784314  0.9607843 ]
  [0.90588236 0.88235295 0.9607843 ]]

 [[0.7411765  0.7372549  0.7490196 ]
  [0.74509805 0.7372549  0.7490196 ]
  [0.7490196  0.7411765  0.7529412 ]
  ...
  [0.8980392  0.8666667  0.9529412 ]
  [0.9098039  0.88235295 0.95686275]
  [0.9137255  0.8862745  0.95686275]]

 [[0.76862746 0.7411765  0.7529412 ]
  [0.76862746 0.7411765  0.7490196 ]
  [0.7647059  0.73333335 0.74509805]
  ...
  [0.8980392  0.8666667  0.94509804]
  [0.9137255  0.88235295 0.9529412 ]
  [0.91764706 0.8862745  0.9529412 ]]]"
src/dataset\John_Hammond\images83.jpg,John_Hammond,"[[[0.30588236 0.1764706  0.02352941]
  [0.31764707 0.19607843 0.03921569]
  [0.34901962 0.22745098 0.07450981]
  ...
  [0.88235295 0.80784315 0.67058825]
  [0.88235295 0.80784315 0.67058825]
  [0.8862745  0.80784315 0.67058825]]

 [[0.30588236 0.1764706  0.02352941]
  [0.29803923 0.17254902 0.01960784]
  [0.31764707 0.19607843 0.04313726]
  ...
  [0.8627451  0.7882353  0.6431373 ]
  [0.8784314  0.8        0.6627451 ]
  [0.8901961  0.8117647  0.6745098 ]]

 [[0.30980393 0.18039216 0.02745098]
  [0.30588236 0.18039216 0.02745098]
  [0.32941177 0.20784314 0.05490196]
  ...
  [0.8862745  0.80784315 0.65882355]
  [0.88235295 0.8        0.65882355]
  [0.8784314  0.79607844 0.654902  ]]

 ...

 [[0.32156864 0.14509805 0.        ]
  [0.32156864 0.14509805 0.        ]
  [0.32156864 0.14509805 0.        ]
  ...
  [0.4509804  0.28627452 0.11764706]
  [0.44313726 0.2784314  0.10980392]
  [0.43137255 0.26666668 0.09803922]]

 [[0.3254902  0.14901961 0.00392157]
  [0.32156864 0.14509805 0.00392157]
  [0.32156864 0.14509805 0.        ]
  ...
  [0.44705883 0.28235295 0.11372549]
  [0.44313726 0.2784314  0.10980392]
  [0.4392157  0.27450982 0.10588235]]

 [[0.3372549  0.16078432 0.01568628]
  [0.32941177 0.15294118 0.00784314]
  [0.3254902  0.14901961 0.00392157]
  ...
  [0.42745098 0.2627451  0.09019608]
  [0.43529412 0.27058825 0.10196079]
  [0.45490196 0.2901961  0.12156863]]]"
src/dataset\John_Hammond\images86.jpg,John_Hammond,"[[[0.6509804  0.5764706  0.5568628 ]
  [0.6509804  0.5764706  0.5568628 ]
  [0.654902   0.5803922  0.56078434]
  ...
  [0.54901963 0.5019608  0.5019608 ]
  [0.54901963 0.5019608  0.5019608 ]
  [0.54901963 0.5019608  0.5019608 ]]

 [[0.6509804  0.5764706  0.5568628 ]
  [0.6509804  0.5764706  0.5568628 ]
  [0.654902   0.5803922  0.56078434]
  ...
  [0.54901963 0.5019608  0.5019608 ]
  [0.54901963 0.5019608  0.5019608 ]
  [0.54901963 0.5019608  0.5019608 ]]

 [[0.64705884 0.57254905 0.5529412 ]
  [0.64705884 0.57254905 0.5529412 ]
  [0.6509804  0.5764706  0.5568628 ]
  ...
  [0.5764706  0.5294118  0.5294118 ]
  [0.5764706  0.5294118  0.5294118 ]
  [0.5764706  0.5294118  0.5294118 ]]

 ...

 [[0.6666667  0.59607846 0.5921569 ]
  [0.6666667  0.59607846 0.5921569 ]
  [0.6666667  0.59607846 0.5921569 ]
  ...
  [0.7647059  0.74509805 0.76862746]
  [0.7921569  0.76862746 0.7921569 ]
  [0.7921569  0.76862746 0.7921569 ]]

 [[0.67058825 0.6        0.59607846]
  [0.67058825 0.6        0.59607846]
  [0.67058825 0.6        0.59607846]
  ...
  [0.7921569  0.76862746 0.7921569 ]
  [0.8117647  0.7882353  0.80784315]
  [0.8117647  0.7882353  0.80784315]]

 [[0.67058825 0.6        0.59607846]
  [0.67058825 0.6        0.59607846]
  [0.67058825 0.6        0.59607846]
  ...
  [0.7921569  0.76862746 0.7921569 ]
  [0.8117647  0.7882353  0.80784315]
  [0.8117647  0.7882353  0.80784315]]]"
src/dataset\John_Hammond\images9.jpg,John_Hammond,"[[[0.3137255  0.2901961  0.29411766]
  [0.3137255  0.2901961  0.29411766]
  [0.3137255  0.2901961  0.29411766]
  ...
  [0.5411765  0.54509807 0.654902  ]
  [0.5411765  0.54509807 0.654902  ]
  [0.5411765  0.54509807 0.654902  ]]

 [[0.3137255  0.2901961  0.29411766]
  [0.3137255  0.2901961  0.29411766]
  [0.3137255  0.2901961  0.29411766]
  ...
  [0.5411765  0.54509807 0.654902  ]
  [0.5411765  0.54509807 0.654902  ]
  [0.5411765  0.54509807 0.654902  ]]

 [[0.3019608  0.2784314  0.28235295]
  [0.3019608  0.2784314  0.28235295]
  [0.3019608  0.2784314  0.28235295]
  ...
  [0.5294118  0.53333336 0.64705884]
  [0.53333336 0.53333336 0.64705884]
  [0.53333336 0.53333336 0.64705884]]

 ...

 [[0.4862745  0.45490196 0.49411765]
  [0.4862745  0.45490196 0.49411765]
  [0.48235294 0.4509804  0.49019608]
  ...
  [0.16078432 0.18039216 0.2627451 ]
  [0.16078432 0.18039216 0.2627451 ]
  [0.16078432 0.18039216 0.2627451 ]]

 [[0.45882353 0.42745098 0.46666667]
  [0.45882353 0.42745098 0.46666667]
  [0.45882353 0.42352942 0.46666667]
  ...
  [0.15686275 0.1764706  0.25882354]
  [0.15686275 0.1764706  0.25882354]
  [0.15686275 0.1764706  0.25882354]]

 [[0.45882353 0.42745098 0.46666667]
  [0.45882353 0.42745098 0.46666667]
  [0.45882353 0.42352942 0.46666667]
  ...
  [0.15686275 0.1764706  0.25882354]
  [0.15686275 0.1764706  0.25882354]
  [0.15686275 0.1764706  0.25882354]]]"
src/dataset\John_Hammond\images90.jpg,John_Hammond,"[[[0.6509804  0.7058824  0.78039217]
  [0.6509804  0.7058824  0.78039217]
  [0.6627451  0.7176471  0.7921569 ]
  ...
  [0.83137256 0.8901961  0.9490196 ]
  [0.81960785 0.8784314  0.9411765 ]
  [0.81960785 0.8784314  0.9411765 ]]

 [[0.64705884 0.69803923 0.7764706 ]
  [0.64705884 0.69803923 0.7764706 ]
  [0.654902   0.70980394 0.78431374]
  ...
  [0.83137256 0.8901961  0.9490196 ]
  [0.81960785 0.8784314  0.9411765 ]
  [0.81960785 0.8784314  0.9411765 ]]

 [[0.5294118  0.58431375 0.6627451 ]
  [0.5294118  0.58431375 0.6627451 ]
  [0.5411765  0.59607846 0.6745098 ]
  ...
  [0.84705883 0.9019608  0.9607843 ]
  [0.8392157  0.89411765 0.95686275]
  [0.8392157  0.89411765 0.95686275]]

 ...

 [[0.20784314 0.3019608  0.27058825]
  [0.20784314 0.3019608  0.27058825]
  [0.2        0.2901961  0.25882354]
  ...
  [0.48235294 0.4627451  0.57254905]
  [0.46666667 0.44705883 0.5529412 ]
  [0.46666667 0.44705883 0.5529412 ]]

 [[0.21176471 0.29411766 0.2627451 ]
  [0.21176471 0.29411766 0.2627451 ]
  [0.20784314 0.28235295 0.25490198]
  ...
  [0.47058824 0.4509804  0.56078434]
  [0.45882353 0.4392157  0.54509807]
  [0.45882353 0.4392157  0.54509807]]

 [[0.21176471 0.29411766 0.2627451 ]
  [0.21176471 0.29411766 0.2627451 ]
  [0.20784314 0.28235295 0.25490198]
  ...
  [0.4745098  0.4509804  0.56078434]
  [0.45882353 0.4392157  0.54509807]
  [0.45882353 0.4392157  0.54509807]]]"
src/dataset\John_Hammond\images96.jpg,John_Hammond,"[[[0.5568628  0.5372549  0.59607846]
  [0.5568628  0.5372549  0.59607846]
  [0.5529412  0.53333336 0.5921569 ]
  ...
  [0.4117647  0.45490196 0.56078434]
  [0.4117647  0.45490196 0.56078434]
  [0.4117647  0.45490196 0.56078434]]

 [[0.5686275  0.54901963 0.60784316]
  [0.5686275  0.54901963 0.60784316]
  [0.5647059  0.54509807 0.6039216 ]
  ...
  [0.4117647  0.45490196 0.5568628 ]
  [0.4117647  0.45490196 0.5568628 ]
  [0.4117647  0.45490196 0.5568628 ]]

 [[0.6117647  0.5882353  0.64705884]
  [0.6117647  0.5882353  0.64705884]
  [0.60784316 0.58431375 0.6431373 ]
  ...
  [0.40784314 0.4509804  0.5529412 ]
  [0.4117647  0.4509804  0.5529412 ]
  [0.4117647  0.4509804  0.5529412 ]]

 ...

 [[0.5294118  0.49411765 0.53333336]
  [0.5294118  0.49411765 0.53333336]
  [0.5294118  0.49411765 0.53333336]
  ...
  [0.4117647  0.4117647  0.45882353]
  [0.41568628 0.41568628 0.4627451 ]
  [0.41568628 0.41568628 0.4627451 ]]

 [[0.5294118  0.49411765 0.53333336]
  [0.5294118  0.49411765 0.53333336]
  [0.5294118  0.49411765 0.53333336]
  ...
  [0.40784314 0.40784314 0.45490196]
  [0.4117647  0.4117647  0.45882353]
  [0.4117647  0.4117647  0.45882353]]

 [[0.5294118  0.49411765 0.53333336]
  [0.5294118  0.49411765 0.53333336]
  [0.5294118  0.49411765 0.53333336]
  ...
  [0.40784314 0.40784314 0.45490196]
  [0.4117647  0.4117647  0.45882353]
  [0.4117647  0.4117647  0.45882353]]]"
src/dataset\John_Hammond\john-attenborough-jurassic-park-150x150.jpg,John_Hammond,"[[[0.6901961  0.7411765  0.84313726]
  [0.6901961  0.7411765  0.84313726]
  [0.6901961  0.7411765  0.84313726]
  ...
  [0.8        0.85490197 0.8901961 ]
  [0.7882353  0.84705883 0.88235295]
  [0.7882353  0.84705883 0.88235295]]

 [[0.6862745  0.7372549  0.8392157 ]
  [0.6862745  0.7372549  0.8392157 ]
  [0.6862745  0.7372549  0.8392157 ]
  ...
  [0.8        0.85882354 0.89411765]
  [0.7882353  0.84705883 0.88235295]
  [0.7882353  0.84705883 0.88235295]]

 [[0.5647059  0.61960787 0.72156864]
  [0.5647059  0.61960787 0.72156864]
  [0.5647059  0.61960787 0.72156864]
  ...
  [0.81960785 0.8784314  0.9137255 ]
  [0.8117647  0.87058824 0.9019608 ]
  [0.8117647  0.87058824 0.9019608 ]]

 ...

 [[0.20784314 0.30980393 0.28627452]
  [0.20784314 0.30980393 0.28627452]
  [0.19607843 0.28627452 0.26666668]
  ...
  [0.6745098  0.6431373  0.74509805]
  [0.7254902  0.69803923 0.7882353 ]
  [0.7254902  0.69803923 0.7882353 ]]

 [[0.23529412 0.32156864 0.3019608 ]
  [0.23529412 0.32156864 0.3019608 ]
  [0.21568628 0.29411766 0.27450982]
  ...
  [0.6862745  0.654902   0.7529412 ]
  [0.74509805 0.7137255  0.8039216 ]
  [0.74509805 0.7137255  0.8039216 ]]

 [[0.23529412 0.32156864 0.3019608 ]
  [0.23529412 0.32156864 0.3019608 ]
  [0.21568628 0.29411766 0.27450982]
  ...
  [0.6862745  0.654902   0.7529412 ]
  [0.74509805 0.7137255  0.8039216 ]
  [0.74509805 0.7137255  0.8039216 ]]]"
src/dataset\John_Hammond\John-Hammond.jpg,John_Hammond,"[[[0.04313726 0.05098039 0.08627451]
  [0.04313726 0.04705882 0.08627451]
  [0.05098039 0.05490196 0.09411765]
  ...
  [0.22352941 0.30980393 0.38039216]
  [0.27058825 0.35686275 0.42745098]
  [0.22745098 0.3137255  0.39215687]]

 [[0.05098039 0.05490196 0.09411765]
  [0.03921569 0.04313726 0.08235294]
  [0.03921569 0.04313726 0.08235294]
  ...
  [0.23529412 0.3254902  0.3882353 ]
  [0.2627451  0.34901962 0.41960785]
  [0.24705882 0.33333334 0.40784314]]

 [[0.04313726 0.04705882 0.08627451]
  [0.03921569 0.04313726 0.08235294]
  [0.04313726 0.04705882 0.08627451]
  ...
  [0.24705882 0.3372549  0.4       ]
  [0.25882354 0.34509805 0.41568628]
  [0.19607843 0.28235295 0.3529412 ]]

 ...

 [[0.18431373 0.2627451  0.33333334]
  [0.19215687 0.25882354 0.33333334]
  [0.18039216 0.24313726 0.31764707]
  ...
  [0.40392157 0.6666667  0.78039217]
  [0.3882353  0.6509804  0.75686276]
  [0.41568628 0.6745098  0.76862746]]

 [[0.1882353  0.2784314  0.34117648]
  [0.1764706  0.2627451  0.32156864]
  [0.18039216 0.2627451  0.32156864]
  ...
  [0.40784314 0.6666667  0.78039217]
  [0.4        0.6627451  0.76862746]
  [0.41568628 0.67058825 0.78039217]]

 [[0.1882353  0.2784314  0.34117648]
  [0.1882353  0.2784314  0.3372549 ]
  [0.18431373 0.26666668 0.32156864]
  ...
  [0.36862746 0.6431373  0.75686276]
  [0.4117647  0.68235296 0.7882353 ]
  [0.3882353  0.65882355 0.7647059 ]]]"
